id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_07GRO,07,GRO,Atoyac de Álvarez
__export__.res_country_state_ciudad_07GUA,07,GUA,León de los Aldama
__export__.res_country_state_ciudad_07HID,07,HID,Zimapan
__export__.res_country_state_ciudad_07JAL,07,JAL,San Juan de los Lagos
__export__.res_country_state_ciudad_07MEX,07,MEX,Los Reyes Acaquilpan (La Paz)
__export__.res_country_state_ciudad_07MIC,07,MIC,Pátzcuaro
__export__.res_country_state_ciudad_07MOR,07,MOR,Zacatepec de Hidalgo
__export__.res_country_state_ciudad_07NAY,07,NAY,Francisco I. Madero (Puga)
__export__.res_country_state_ciudad_07NLE,07,NLE,Monterrey
__export__.res_country_state_ciudad_07OAX,07,OAX,Loma Bonita
__export__.res_country_state_ciudad_07PUE,07,PUE,San Andrés Cholula
__export__.res_country_state_ciudad_07ROO,07,ROO,Isla Mujeres
__export__.res_country_state_ciudad_07SIN,07,SIN,Navolato
__export__.res_country_state_ciudad_07SLP,07,SLP,Charcas
__export__.res_country_state_ciudad_07SON,07,SON,Hermosillo
__export__.res_country_state_ciudad_07TAB,07,TAB,Macuspana
__export__.res_country_state_ciudad_07TAM,07,TAM,Reynosa
__export__.res_country_state_ciudad_07VER,07,VER,Córdoba
__export__.res_country_state_ciudad_07ZAC,07,ZAC,Ojocaliente
__export__.res_country_state_ciudad_08AGU,08,AGU,Tepezalá
__export__.res_country_state_ciudad_08BCS,08,BCS,Heroica Mulegé
__export__.res_country_state_ciudad_08CAM,08,CAM,Champotón
__export__.res_country_state_ciudad_08COA,08,COA,Saltillo
__export__.res_country_state_ciudad_08CHP,08,CHP,Las Margaritas
__export__.res_country_state_ciudad_08DIF,08,DIF,Ciudad de México
__export__.res_country_state_ciudad_08DUR,08,DUR,Francisco I. Madero
__export__.res_country_state_ciudad_08GUA,08,GUA,Moroleón
__export__.res_country_state_ciudad_08HID,08,HID,Huejutla de Reyes
__export__.res_country_state_ciudad_08JAL,08,JAL,Tepatitlán de Morelos
__export__.res_country_state_ciudad_08MEX,08,MEX,Metepec
__export__.res_country_state_ciudad_08MIC,08,MIC,Sahuayo de Morelos
__export__.res_country_state_ciudad_08MOR,08,MOR,Tlaquiltenango
__export__.res_country_state_ciudad_08NAY,08,NAY,Villa Hidalgo (El Nuevo)
__export__.res_country_state_ciudad_08NLE,08,NLE,Ciudad Sabinas Hidalgo
__export__.res_country_state_ciudad_08OAX,08,OAX,Puerto Escondido
__export__.res_country_state_ciudad_08PUE,08,PUE,San Pedro Cholula
__export__.res_country_state_ciudad_08ROO,08,ROO,Bacalar
__export__.res_country_state_ciudad_08SIN,08,SIN,Quila
__export__.res_country_state_ciudad_08SLP,08,SLP,Salinas de Hidalgo
__export__.res_country_state_ciudad_08SON,08,SON,Huatabampo
__export__.res_country_state_ciudad_08TAB,08,TAB,Tenosique de Pino Suárez
__export__.res_country_state_ciudad_08TAM,08,TAM,Ciudad Río Bravo
__export__.res_country_state_ciudad_08VER,08,VER,Tres Valles
__export__.res_country_state_ciudad_08ZAC,08,ZAC,Villa Hidalgo
__export__.res_country_state_ciudad_09AGU,09,AGU,Cosío
__export__.res_country_state_ciudad_09BCS,09,BCS,Villa Alberto Andrés Alvarado Arámburo
__export__.res_country_state_ciudad_09CAM,09,CAM,Hecelchakán
__export__.res_country_state_ciudad_09COA,09,COA,Nueva Rosita
__export__.res_country_state_ciudad_09CHH,09,CHH,Madera
__export__.res_country_state_ciudad_09CHP,09,CHP,Arriaga
__export__.res_country_state_ciudad_09DIF,09,DIF,Ciudad de México
__export__.res_country_state_ciudad_09DUR,09,DUR,Nombre de Dios
__export__.res_country_state_ciudad_09GRO,09,GRO,San Jerónimo de Juárez
__export__.res_country_state_ciudad_09GUA,09,GUA,Salamanca
__export__.res_country_state_ciudad_09HID,09,HID,Tlaxcoapan
__export__.res_country_state_ciudad_09JAL,09,JAL,Tlaquepaque
__export__.res_country_state_ciudad_09MEX,09,MEX,Naucalpan de Juárez
__export__.res_country_state_ciudad_09MIC,09,MIC,Uruapan
